date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202104,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202105,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202106,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202107,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202108,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202109,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202110,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202111,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202112,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202113,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202114,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202115,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202116,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202117,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202118,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202119,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202120,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202121,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202122,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202123,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202124,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202125,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202126,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202127,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202128,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202129,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202130,FL,nursing_home,0,location,39055,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202131,FL,nursing_home,0,location,39055,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202132,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202133,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202134,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202135,FL,nursing_home,0,location,39055,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202136,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202137,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202138,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202139,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202140,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202141,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202142,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202143,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202144,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202145,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202146,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202147,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202148,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202149,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202052,FL,medical_practice,0,location,39055,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202053,FL,medical_practice,0,location,39055,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202101,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202102,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202103,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202104,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202105,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202106,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202107,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202108,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202109,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202110,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202111,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202112,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202113,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202114,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202115,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202116,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202117,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202118,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202119,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202120,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202121,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202122,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202123,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202124,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202125,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202126,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202127,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202128,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202129,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202130,FL,medical_practice,0,location,39055,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202131,FL,medical_practice,0,location,39055,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202132,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202133,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202134,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202135,FL,medical_practice,0,location,39055,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202136,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202137,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202138,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202139,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202140,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202141,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202142,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202143,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202144,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202145,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202146,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202147,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202148,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202149,FL,medical_practice,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202052,FL,pharmacy,0,location,39055,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202053,FL,pharmacy,0,location,39055,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202101,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202102,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202103,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202104,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202105,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202106,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202107,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202108,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202109,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202110,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202111,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202112,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202113,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202114,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202115,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202116,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202117,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202118,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202119,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202120,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202121,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202122,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202123,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202124,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202125,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202126,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202127,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202128,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202129,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202130,FL,pharmacy,0,location,39055,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202131,FL,pharmacy,0,location,39055,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202132,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202133,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202134,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202135,FL,pharmacy,0,location,39055,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202136,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202137,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202138,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202139,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202140,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202141,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202142,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202143,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202144,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202145,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202146,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202147,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202148,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202149,FL,pharmacy,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202052,FL,hospital,0,location,39055,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202053,FL,hospital,0,location,39055,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202101,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202102,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202103,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202104,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202105,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202106,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202107,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202108,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202109,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202110,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202111,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202112,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202113,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202114,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202115,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202116,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202117,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202118,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202119,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202120,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202121,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202122,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202123,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202124,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202125,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202126,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202127,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202128,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202129,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202130,FL,hospital,0,location,39055,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202131,FL,hospital,0,location,39055,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202132,FL,hospital,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
