date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-04-28,all,unknown,22,3052,NA,NA,NA,27.57,NA,32.84,55.27,40.22,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-29,all,fully_vaccinated,4,115,977942,0.41,NA,2.29,0.23,6.25,2.06,3.28,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-29,all,partially_vaccinated,1,117,804467,0.12,NA,2.14,0.27,1.56,2.09,3.25,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-29,all,not_vaccinated,35,2278,6926946,0.51,NA,34.43,0.5,54.69,40.78,51.48,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-29,all,unknown,24,3076,NA,NA,NA,27.43,NA,37.5,55.07,41.99,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-30,all,fully_vaccinated,1,116,990522,0.1,NA,1.71,0.17,1.59,2.05,2.75,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-30,all,partially_vaccinated,2,119,845206,0.24,NA,2.43,0.29,3.17,2.11,3.83,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-30,all,not_vaccinated,32,2310,6873627,0.47,NA,33.29,0.48,50.79,40.89,53.04,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-30,all,unknown,28,3104,NA,NA,NA,24.57,NA,44.44,54.95,40.38,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-01,all,fully_vaccinated,1,117,994451,0.1,NA,1.71,0.17,1.56,2.05,2.97,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-01,all,partially_vaccinated,2,121,867694,0.23,NA,2.43,0.28,3.12,2.12,4.06,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-01,all,not_vaccinated,39,2349,6847210,0.57,NA,31.57,0.46,60.94,41.12,53.13,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-01,all,unknown,22,3126,NA,NA,NA,22.57,NA,34.38,54.72,39.84,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-02,all,fully_vaccinated,1,118,995455,0.1,NA,1.71,0.17,2.5,2.05,3.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-02,all,partially_vaccinated,1,122,878527,0.11,NA,2,0.23,2.5,2.12,3.5,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-02,all,not_vaccinated,16,2365,6835373,0.23,NA,31,0.45,40,41.11,53.7,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-02,all,unknown,22,3148,NA,NA,NA,22,NA,55,54.72,39.74,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-03,all,fully_vaccinated,1,119,1005767,0.1,NA,1.57,0.16,1.56,2.05,3.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-03,all,partially_vaccinated,4,126,920162,0.43,NA,2.14,0.23,6.25,2.17,3.88,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-03,all,not_vaccinated,39,2404,6783426,0.57,NA,29.43,0.43,60.94,41.33,53.03,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-03,all,unknown,20,3168,NA,NA,NA,21.29,NA,31.25,54.46,40.04,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-04,all,fully_vaccinated,2,121,1027401,0.19,NA,1.86,0.18,4.35,2.06,3.8,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-04,all,partially_vaccinated,2,128,954236,0.21,NA,1.86,0.19,4.35,2.18,3.42,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-04,all,not_vaccinated,22,2426,6727718,0.33,NA,28,0.42,47.83,41.38,52.92,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-04,all,unknown,20,3188,NA,NA,NA,20,NA,43.48,54.37,39.86,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-05,all,fully_vaccinated,2,123,1054154,0.19,NA,1.86,0.18,3.57,2.08,3.99,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-05,all,partially_vaccinated,2,130,980773,0.2,NA,1.86,0.19,3.57,2.2,3.79,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-05,all,not_vaccinated,34,2460,6674428,0.51,NA,24.86,0.37,60.71,41.56,51.15,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-05,all,unknown,18,3206,NA,NA,NA,19,NA,32.14,54.16,41.07,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-06,all,fully_vaccinated,3,126,1085861,0.28,NA,2.14,0.2,6.25,2.11,4.63,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-06,all,partially_vaccinated,2,132,1009371,0.2,NA,2,0.2,4.17,2.21,4.1,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-06,all,not_vaccinated,24,2484,6614123,0.36,NA,25.29,0.38,50,41.63,51.75,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-06,all,unknown,19,3225,NA,NA,NA,18.57,NA,39.58,54.05,39.53,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-07,all,fully_vaccinated,3,129,1116739,0.27,NA,2,0.18,6.82,2.15,4.4,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-07,all,partially_vaccinated,0,132,1034845,0,NA,1.57,0.15,0,2.2,3.54,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-07,all,not_vaccinated,22,2506,6557771,0.34,NA,22,0.34,50,41.69,48.36,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-07,all,unknown,19,3244,NA,NA,NA,19.43,NA,43.18,53.97,43.7,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-08,all,fully_vaccinated,1,130,1127418,0.09,NA,2,0.18,2.86,2.15,4.5,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-08,all,partially_vaccinated,2,134,1054430,0.19,NA,1.57,0.15,5.71,2.22,3.63,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-08,all,not_vaccinated,17,2523,6527507,0.26,NA,21.57,0.33,48.57,41.73,48.31,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-08,all,unknown,15,3259,NA,NA,NA,19,NA,42.86,53.9,43.56,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-09,all,fully_vaccinated,3,133,1130798,0.27,NA,1.71,0.15,6.98,2.18,3.99,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-09,all,partially_vaccinated,2,136,1064046,0.19,NA,1.71,0.16,4.65,2.23,4.28,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-09,all,not_vaccinated,19,2542,6514511,0.29,NA,20,0.31,44.19,41.75,48.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-09,all,unknown,19,3278,NA,NA,NA,18,NA,44.19,53.83,43.22,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-10,all,fully_vaccinated,0,133,1165174,0,NA,1.43,0.12,0,2.17,3.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-10,all,partially_vaccinated,1,137,1077523,0.09,NA,1.57,0.15,2.33,2.23,4.16,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-10,all,not_vaccinated,16,2558,6466658,0.25,NA,19.29,0.3,37.21,41.72,50.42,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-10,all,unknown,26,3304,NA,NA,NA,16.57,NA,60.47,53.88,41.85,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-11,all,fully_vaccinated,2,135,1206137,0.17,NA,1,0.08,5,2.19,2.6,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-11,all,partially_vaccinated,2,139,1093163,0.18,NA,2,0.18,5,2.25,5.59,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-11,all,not_vaccinated,19,2577,6410055,0.3,NA,18.43,0.29,47.5,41.75,50.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-11,all,unknown,17,3321,NA,NA,NA,15.43,NA,42.5,53.81,40.92,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-12,all,fully_vaccinated,0,135,1249518,0,NA,0.86,0.07,0,2.17,2.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-12,all,partially_vaccinated,3,142,1105718,0.27,NA,1.71,0.15,8.11,2.29,4.77,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-12,all,not_vaccinated,23,2600,6354119,0.36,NA,18,0.28,62.16,41.87,50.86,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-12,all,unknown,11,3332,NA,NA,NA,15.43,NA,29.73,53.66,42.18,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-13,all,fully_vaccinated,1,136,1265521,0.08,NA,0.86,0.07,3.33,2.18,2.72,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-13,all,partially_vaccinated,1,143,1120512,0.09,NA,1.43,0.13,3.33,2.29,4.11,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-13,all,not_vaccinated,19,2619,6323322,0.3,NA,17.29,0.27,63.33,41.98,51.69,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-13,all,unknown,9,3341,NA,NA,NA,14.29,NA,30,53.55,41.48,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-14,all,fully_vaccinated,0,136,1302515,0,NA,1.14,0.09,0,2.17,3.42,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-14,all,partially_vaccinated,3,146,1129562,0.27,NA,1.71,0.15,10,2.33,4.82,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-14,all,not_vaccinated,16,2635,6277278,0.25,NA,18.57,0.3,53.33,42.03,55.08,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-14,all,unknown,11,3352,NA,NA,NA,12.14,NA,36.67,53.47,36.68,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-15,all,fully_vaccinated,0,136,1315732,0,NA,1,0.08,0,2.16,3.06,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-15,all,partially_vaccinated,0,146,1148004,0,NA,2.14,0.19,0,2.32,5.89,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-15,all,not_vaccinated,14,2649,6245619,0.22,NA,18.71,0.3,48.28,42.06,55.44,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-15,all,unknown,15,3367,NA,NA,NA,11.71,NA,51.72,53.46,35.61,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-16,all,fully_vaccinated,3,139,1320110,0.23,NA,1.29,0.1,10.71,2.2,3.66,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-16,all,partially_vaccinated,0,146,1158748,0,NA,1.71,0.15,0,2.31,4.74,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-16,all,not_vaccinated,14,2663,6230497,0.22,NA,19.43,0.31,50,42.1,54.89,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-16,all,unknown,11,3378,NA,NA,NA,12.71,NA,39.29,53.4,36.72,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-17,all,fully_vaccinated,2,141,1362502,0.15,NA,1.14,0.08,4.88,2.21,3.18,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-17,all,partially_vaccinated,3,149,1159886,0.26,NA,1.71,0.15,7.32,2.34,4.64,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-17,all,not_vaccinated,25,2688,6186967,0.4,NA,20.29,0.33,60.98,42.22,55.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-17,all,unknown,11,3389,NA,NA,NA,13.14,NA,26.83,53.23,36.94,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-18,all,fully_vaccinated,1,142,1411506,0.07,NA,1.43,0.1,2.5,2.22,4.13,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-18,all,partially_vaccinated,5,154,1164504,0.43,NA,1.57,0.13,12.5,2.4,4.16,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-18,all,not_vaccinated,20,2708,6133345,0.33,NA,19.71,0.32,50,42.27,53.34,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-18,all,unknown,14,3403,NA,NA,NA,13.57,NA,35,53.11,38.37,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-19,all,fully_vaccinated,2,144,1458799,0.14,NA,1.57,0.11,4.17,2.23,4.7,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-19,all,partially_vaccinated,0,154,1174770,0,NA,1.57,0.13,0,2.39,4.16,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-19,all,not_vaccinated,28,2736,6075786,0.46,NA,19.71,0.32,58.33,42.39,54.44,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-19,all,unknown,18,3421,NA,NA,NA,12.86,NA,37.5,53,36.7,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-20,all,fully_vaccinated,0,144,1511616,0,NA,1.29,0.09,0,2.22,3.65,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-20,all,partially_vaccinated,1,155,1181283,0.08,NA,1.57,0.13,2.63,2.39,4.16,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-20,all,not_vaccinated,25,2761,6016456,0.42,NA,20.57,0.34,65.79,42.52,56.82,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-20,all,unknown,12,3433,NA,NA,NA,12.57,NA,31.58,52.87,35.37,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-21,all,fully_vaccinated,2,146,1558365,0.13,NA,1.14,0.07,6.67,2.24,3.91,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-21,all,partially_vaccinated,2,157,1191994,0.17,NA,1.29,0.11,6.67,2.41,4.07,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-21,all,not_vaccinated,12,2773,5958996,0.2,NA,18.14,0.3,40,42.51,55.73,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-21,all,unknown,14,3447,NA,NA,NA,11.71,NA,46.67,52.84,36.3,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-22,all,fully_vaccinated,1,147,1575393,0.06,NA,1.43,0.09,4,2.24,5.2,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-22,all,partially_vaccinated,0,157,1206414,0,NA,0.71,0.06,0,2.4,2.83,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-22,all,not_vaccinated,14,2787,5927548,0.24,NA,16.86,0.28,56,42.56,54.63,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-22,all,unknown,10,3457,NA,NA,NA,11.29,NA,40,52.79,37.34,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-23,all,fully_vaccinated,1,148,1581501,0.06,NA,1.14,0.07,3.33,2.25,4.6,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-23,all,partially_vaccinated,0,157,1213401,0,NA,0.86,0.07,0,2.39,3.38,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-23,all,not_vaccinated,20,2807,5914453,0.34,NA,15.14,0.26,66.67,42.67,55.09,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-23,all,unknown,9,3466,NA,NA,NA,10,NA,30,52.69,36.93,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-24,all,fully_vaccinated,1,149,1601159,0.06,NA,1.57,0.1,6.67,2.26,6.39,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-24,all,partially_vaccinated,1,158,1225191,0.08,NA,1,0.08,6.67,2.4,4.2,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-24,all,not_vaccinated,8,2815,5883005,0.14,NA,13.29,0.23,53.33,42.7,52.84,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-24,all,unknown,5,3471,NA,NA,NA,9.29,NA,33.33,52.65,36.59,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-25,all,fully_vaccinated,3,152,1653942,0.18,NA,1.71,0.1,11.54,2.3,7.15,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-25,all,partially_vaccinated,1,159,1223540,0.08,NA,0.71,0.06,3.85,2.4,3.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-25,all,not_vaccinated,11,2826,5831873,0.19,NA,13.14,0.23,42.31,42.7,53.41,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-25,all,unknown,11,3482,NA,NA,NA,8.86,NA,42.31,52.61,36.2,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-26,all,fully_vaccinated,0,152,1707969,0,NA,1.71,0.1,0,2.29,7.26,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-26,all,partially_vaccinated,1,160,1224937,0.08,NA,0.71,0.06,3.85,2.41,3.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-26,all,not_vaccinated,16,2842,5776449,0.28,NA,12.86,0.22,61.54,42.77,53.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-26,all,unknown,9,3491,NA,NA,NA,8.57,NA,34.62,52.54,35.93,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-27,all,fully_vaccinated,3,155,1760690,0.17,NA,1.86,0.11,12.5,2.32,9.16,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-27,all,partially_vaccinated,2,162,1230086,0.16,NA,0.71,0.06,8.33,2.43,3.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-27,all,not_vaccinated,12,2854,5718579,0.21,NA,10.86,0.19,50,42.8,51.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-27,all,unknown,7,3498,NA,NA,NA,7.86,NA,29.17,52.45,36.41,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-28,all,fully_vaccinated,3,158,1815467,0.17,NA,2.14,0.12,12,2.36,10.25,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-28,all,partially_vaccinated,0,162,1228430,0,NA,0.71,0.06,0,2.42,2.97,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-28,all,not_vaccinated,11,2865,5665458,0.19,NA,10.29,0.18,44,42.8,46.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-28,all,unknown,11,3509,NA,NA,NA,9,NA,44,52.42,40.49,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-29,all,fully_vaccinated,1,159,1841905,0.05,NA,1.71,0.09,4.76,2.37,8.6,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-29,all,partially_vaccinated,0,162,1230858,0,NA,0.57,0.05,0,2.41,2.42,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-29,all,not_vaccinated,12,2877,5636592,0.21,NA,10.57,0.19,57.14,42.84,50.02,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-29,all,unknown,8,3517,NA,NA,NA,8.29,NA,38.1,52.38,38.96,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-30,all,fully_vaccinated,2,161,1852883,0.11,NA,1.71,0.09,16.67,2.39,8.6,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-30,all,partially_vaccinated,0,162,1233979,0,NA,0.57,0.05,0,2.41,3.06,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-30,all,not_vaccinated,6,2883,5622493,0.11,NA,9.14,0.16,50,42.86,48.37,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-30,all,unknown,4,3521,NA,NA,NA,7.71,NA,33.33,52.34,39.96,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-31,all,fully_vaccinated,3,164,1902839,0.16,NA,1.43,0.08,14.29,2.43,7.66,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-31,all,partially_vaccinated,1,163,1229627,0.08,NA,0.29,0.02,4.76,2.42,1.87,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-31,all,not_vaccinated,4,2887,5576889,0.07,NA,9.14,0.16,19.05,42.78,51.31,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-31,all,unknown,13,3534,NA,NA,NA,7.29,NA,61.9,52.37,39.16,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-01,all,fully_vaccinated,0,164,1957731,0,NA,1.43,0.07,0,2.42,7.66,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-01,all,partially_vaccinated,0,163,1231158,0,NA,0.29,0.02,0,2.41,1.87,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-01,all,not_vaccinated,13,2900,5520466,0.24,NA,10,0.18,68.42,42.86,54.74,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-01,all,unknown,6,3540,NA,NA,NA,6.43,NA,31.58,52.31,35.73,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-02,all,fully_vaccinated,0,164,2013088,0,NA,1.43,0.07,0,2.42,8.08,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-02,all,partially_vaccinated,1,164,1235842,0.08,NA,0.57,0.05,8.33,2.42,4.07,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-02,all,not_vaccinated,6,2906,5460425,0.11,NA,9.43,0.17,50,42.87,55.37,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-02,all,unknown,5,3545,NA,NA,NA,5.57,NA,41.67,52.29,32.48,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-03,all,fully_vaccinated,1,165,2063076,0.05,NA,1.14,0.06,5.88,2.43,5.69,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-03,all,partially_vaccinated,0,164,1242226,0,NA,0.71,0.06,0,2.41,5.17,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-03,all,not_vaccinated,12,2918,5404053,0.22,NA,9.43,0.17,70.59,42.94,54.82,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-03,all,unknown,4,3549,NA,NA,NA,5.86,NA,23.53,52.22,34.32,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-04,all,fully_vaccinated,3,168,2119707,0.14,NA,1,0.05,12,2.46,5.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-04,all,partially_vaccinated,0,164,1243102,0,NA,0.57,0.05,0,2.4,4.49,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-04,all,not_vaccinated,17,2935,5346546,0.32,NA,10.14,0.19,68,43.03,59.66,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-04,all,unknown,5,3554,NA,NA,NA,4.86,NA,20,52.1,30.51,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-05,all,fully_vaccinated,1,169,2150081,0.05,NA,1.29,0.06,7.69,2.47,7.93,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-05,all,partially_vaccinated,2,166,1257511,0.16,NA,0.71,0.06,15.38,2.43,5.78,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-05,all,not_vaccinated,8,2943,5301763,0.15,NA,9.14,0.17,61.54,43.06,57.68,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-05,all,unknown,2,3556,NA,NA,NA,4.29,NA,15.38,52.03,28.6,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-06,all,fully_vaccinated,0,169,2162313,0,NA,2,0.09,0,2.47,13.03,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-06,all,partially_vaccinated,1,167,1261303,0.08,NA,0.57,0.05,7.69,2.44,4.59,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-06,all,not_vaccinated,6,2949,5285739,0.11,NA,9.14,0.17,46.15,43.07,56.66,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-06,all,unknown,6,3562,NA,NA,NA,4,NA,46.15,52.02,25.71,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-07,all,fully_vaccinated,2,171,2212863,0.09,NA,2.14,0.1,11.76,2.49,14.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-07,all,partially_vaccinated,0,167,1264745,0,NA,0.57,0.05,0,2.43,4.59,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-07,all,not_vaccinated,9,2958,5231747,0.17,NA,7.57,0.14,52.94,43.09,47.77,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-07,all,unknown,6,3568,NA,NA,NA,4.71,NA,35.29,51.98,33.06,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-08,all,fully_vaccinated,2,173,2270627,0.09,NA,1.71,0.08,18.18,2.52,12.86,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-08,all,partially_vaccinated,1,168,1264487,0.08,NA,0.57,0.05,9.09,2.44,4.59,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
