date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-09-06,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-07,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-08,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-09,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-10,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-11,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-12,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-13,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-14,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-15,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-16,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-17,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-18,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-19,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-20,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-21,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-22,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-23,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-24,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-25,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-26,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-27,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-28,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-29,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-30,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-01,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-02,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-03,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-04,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-05,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-06,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-07,GR,johnson_johnson,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-08,GR,johnson_johnson,0,vaccine,200096,0,0,0.02,0,30.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-09,GR,johnson_johnson,0,vaccine,200096,0,0,0.02,0,30.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-10,GR,johnson_johnson,0,vaccine,200096,0,0,0.02,0,38.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-11,GR,johnson_johnson,211,vaccine,200096,211,0.11,0.02,0.11,38.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-12,GR,johnson_johnson,0,vaccine,200096,211,0,0.02,0.11,44.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-13,GR,johnson_johnson,59,vaccine,200096,270,0.03,0.02,0.13,45.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-14,GR,johnson_johnson,0,vaccine,200096,270,0,0.02,0.13,46.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-15,GR,johnson_johnson,44,vaccine,200096,314,0.02,0.01,0.16,20.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-16,GR,johnson_johnson,6,vaccine,200096,320,0,0.01,0.16,26.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-17,GR,johnson_johnson,5,vaccine,200096,325,0,0.01,0.16,24.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-18,GR,johnson_johnson,29,vaccine,200096,354,0.01,0.01,0.18,25,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-19,GR,johnson_johnson,43,vaccine,200096,397,0.02,0.01,0.2,21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-20,GR,johnson_johnson,46,vaccine,200096,443,0.02,0.01,0.22,23.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-21,GR,johnson_johnson,2,vaccine,200096,445,0,0.01,0.22,22.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-22,GR,johnson_johnson,16,vaccine,200096,461,0.01,0.01,0.23,22.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-23,GR,johnson_johnson,21,vaccine,200096,482,0.01,0.01,0.24,18.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-24,GR,johnson_johnson,0,vaccine,200096,482,0,0.01,0.24,14.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-25,GR,johnson_johnson,32,vaccine,200096,514,0.02,0.01,0.26,15.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-26,GR,johnson_johnson,15,vaccine,200096,529,0.01,0.01,0.26,14.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-27,GR,johnson_johnson,14,vaccine,200096,543,0.01,0.01,0.27,15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-28,GR,johnson_johnson,8,vaccine,200096,551,0,0.01,0.28,15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-29,GR,johnson_johnson,10,vaccine,200096,561,0,0,0.28,10.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-30,GR,johnson_johnson,26,vaccine,200096,587,0.01,0,0.29,8.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-31,GR,johnson_johnson,0,vaccine,200096,587,0,0,0.29,7.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-01,GR,johnson_johnson,0,vaccine,200096,587,0,0,0.29,6.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-02,GR,johnson_johnson,1,vaccine,200096,588,0,0,0.29,8.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-03,GR,johnson_johnson,6,vaccine,200096,594,0,0,0.3,5.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-04,GR,johnson_johnson,1,vaccine,200096,595,0,0,0.3,5.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-05,GR,johnson_johnson,26,vaccine,200096,621,0.01,0,0.31,11.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-06,GR,johnson_johnson,6,vaccine,200096,627,0,0.01,0.31,14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-07,GR,johnson_johnson,0,vaccine,200096,627,0,0.01,0.31,14.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-08,GR,johnson_johnson,39,vaccine,200096,666,0.02,0.01,0.33,23.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-09,GR,johnson_johnson,20,vaccine,200096,686,0.01,0.01,0.34,24.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-10,GR,johnson_johnson,9,vaccine,200096,695,0,0.01,0.35,25.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-11,GR,johnson_johnson,66,vaccine,200096,761,0.03,0.01,0.38,25.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-12,GR,johnson_johnson,30,vaccine,200096,791,0.01,0.01,0.4,21.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-13,GR,johnson_johnson,16,vaccine,200096,807,0.01,0.01,0.4,18.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-14,GR,johnson_johnson,1,vaccine,200096,808,0,0.01,0.4,20.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-15,GR,johnson_johnson,6,vaccine,200096,814,0,0.01,0.41,12.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-16,GR,johnson_johnson,4,vaccine,200096,818,0,0,0.41,9.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-17,GR,johnson_johnson,21,vaccine,200096,839,0.01,0,0.42,8.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-18,GR,johnson_johnson,12,vaccine,200096,851,0.01,0,0.43,8,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-19,GR,johnson_johnson,8,vaccine,200096,859,0,0,0.43,7.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-20,GR,johnson_johnson,5,vaccine,200096,864,0,0,0.43,6.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-21,GR,johnson_johnson,0,vaccine,200096,864,0,0,0.43,7.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-22,GR,johnson_johnson,0,vaccine,200096,864,0,0,0.43,6.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-23,GR,johnson_johnson,0,vaccine,200096,864,0,0,0.43,9,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-24,GR,johnson_johnson,25,vaccine,200096,889,0.01,0,0.44,9.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-25,GR,johnson_johnson,7,vaccine,200096,896,0,0,0.45,9.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-26,GR,johnson_johnson,26,vaccine,200096,922,0.01,0,0.46,10.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-27,GR,johnson_johnson,10,vaccine,200096,932,0,0,0.47,12.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-28,GR,johnson_johnson,0,vaccine,200096,932,0,0,0.47,10.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-29,GR,johnson_johnson,4,vaccine,200096,936,0,0,0.47,10.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-30,GR,johnson_johnson,13,vaccine,200096,949,0.01,0,0.47,7.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-01,GR,johnson_johnson,14,vaccine,200096,963,0.01,0,0.48,7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-02,GR,johnson_johnson,6,vaccine,200096,969,0,0,0.48,7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-03,GR,johnson_johnson,7,vaccine,200096,976,0,0,0.49,7.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-04,GR,johnson_johnson,5,vaccine,200096,981,0,0,0.49,8,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-05,GR,johnson_johnson,0,vaccine,200096,981,0,0,0.49,13.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-06,GR,johnson_johnson,6,vaccine,200096,987,0,0.01,0.49,16,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-07,GR,johnson_johnson,18,vaccine,200096,1005,0.01,0.01,0.5,20.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-08,GR,johnson_johnson,50,vaccine,200096,1055,0.02,0.01,0.53,20.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-09,GR,johnson_johnson,26,vaccine,200096,1081,0.01,0.01,0.54,20.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-10,GR,johnson_johnson,36,vaccine,200096,1117,0.02,0.01,0.56,23.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-11,GR,johnson_johnson,10,vaccine,200096,1127,0,0.01,0.56,22.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-12,GR,johnson_johnson,0,vaccine,200096,1127,0,0.01,0.56,20.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-13,GR,johnson_johnson,22,vaccine,200096,1149,0.01,NA,0.57,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-14,GR,johnson_johnson,15,vaccine,200096,1164,0.01,NA,0.58,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-15,GR,johnson_johnson,33,vaccine,200096,1197,0.02,NA,0.6,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-21,GR,moderna,0,vaccine,200096,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-22,GR,moderna,0,vaccine,200096,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-23,GR,moderna,0,vaccine,200096,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-24,GR,moderna,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-25,GR,moderna,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-26,GR,moderna,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-27,GR,moderna,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-28,GR,moderna,0,vaccine,200096,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-29,GR,moderna,0,vaccine,200096,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-30,GR,moderna,0,vaccine,200096,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-31,GR,moderna,0,vaccine,200096,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-01,GR,moderna,1,vaccine,200096,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-02,GR,moderna,0,vaccine,200096,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-03,GR,moderna,0,vaccine,200096,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-04,GR,moderna,0,vaccine,200096,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-05,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-06,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-07,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-08,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-09,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-10,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-11,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-12,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-13,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-14,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-15,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-16,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-17,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-18,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-19,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-20,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-21,GR,moderna,0,vaccine,200096,1,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-22,GR,moderna,0,vaccine,200096,1,0,0.02,0,47.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-23,GR,moderna,0,vaccine,200096,1,0,0.06,0,118.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-24,GR,moderna,0,vaccine,200096,1,0,0.1,0,196.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-25,GR,moderna,334,vaccine,200096,335,0.17,0.14,0.17,283,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-26,GR,moderna,495,vaccine,200096,830,0.25,0.17,0.41,341,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-27,GR,moderna,544,vaccine,200096,1374,0.27,0.17,0.69,341,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-28,GR,moderna,608,vaccine,200096,1982,0.3,0.17,0.99,341,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-29,GR,moderna,406,vaccine,200096,2388,0.2,0.15,1.19,306.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-30,GR,moderna,0,vaccine,200096,2388,0,0.12,1.19,247.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-31,GR,moderna,0,vaccine,200096,2388,0,0.09,1.19,178.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-01,GR,moderna,93,vaccine,200096,2481,0.05,0.05,1.24,91.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-02,GR,moderna,82,vaccine,200096,2563,0.04,0.02,1.28,33.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-03,GR,moderna,60,vaccine,200096,2623,0.03,0.02,1.31,33.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-04,GR,moderna,0,vaccine,200096,2623,0,0.02,1.31,33.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-05,GR,moderna,0,vaccine,200096,2623,0,0.02,1.31,44.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-06,GR,moderna,0,vaccine,200096,2623,0,0.03,1.31,57.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-07,GR,moderna,0,vaccine,200096,2623,0,0.05,1.31,93.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-08,GR,moderna,170,vaccine,200096,2793,0.08,0.07,1.4,150.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-09,GR,moderna,170,vaccine,200096,2963,0.08,0.1,1.48,198.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-10,GR,moderna,315,vaccine,200096,3278,0.16,0.1,1.64,206.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-11,GR,moderna,396,vaccine,200096,3674,0.2,0.1,1.84,206.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-12,GR,moderna,340,vaccine,200096,4014,0.17,0.12,2.01,240.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-13,GR,moderna,55,vaccine,200096,4069,0.03,0.14,2.03,274.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-14,GR,moderna,0,vaccine,200096,4069,0,0.15,2.03,294.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-15,GR,moderna,407,vaccine,200096,4476,0.2,0.15,2.24,297.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-16,GR,moderna,406,vaccine,200096,4882,0.2,0.13,2.44,260,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-17,GR,moderna,460,vaccine,200096,5342,0.23,0.13,2.67,252.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-18,GR,moderna,412,vaccine,200096,5754,0.21,0.13,2.88,252.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-19,GR,moderna,80,vaccine,200096,5834,0.04,0.12,2.92,249.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-20,GR,moderna,0,vaccine,200096,5834,0,0.13,2.92,258.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-21,GR,moderna,0,vaccine,200096,5834,0,0.14,2.92,287,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-22,GR,moderna,386,vaccine,200096,6220,0.19,0.16,3.11,320.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-23,GR,moderna,472,vaccine,200096,6692,0.24,0.18,3.34,370.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-24,GR,moderna,659,vaccine,200096,7351,0.33,0.18,3.67,370.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-25,GR,moderna,648,vaccine,200096,7999,0.32,0.18,4,370.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-26,GR,moderna,429,vaccine,200096,8428,0.21,0.17,4.21,344,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-27,GR,moderna,0,vaccine,200096,8428,0,0.15,4.21,308.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-28,GR,moderna,0,vaccine,200096,8428,0,0.14,4.21,281.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-01,GR,moderna,200,vaccine,200096,8628,0.1,0.11,4.31,231.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-02,GR,moderna,222,vaccine,200096,8850,0.11,0.1,4.42,198.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-03,GR,moderna,470,vaccine,200096,9320,0.23,0.1,4.66,206.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-04,GR,moderna,299,vaccine,200096,9619,0.15,0.1,4.81,206.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-05,GR,moderna,198,vaccine,200096,9817,0.1,0.11,4.91,229.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-06,GR,moderna,55,vaccine,200096,9872,0.03,0.12,4.93,249.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-07,GR,moderna,0,vaccine,200096,9872,0,0.13,4.93,255,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-08,GR,moderna,361,vaccine,200096,10233,0.18,0.16,5.11,330,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-09,GR,moderna,362,vaccine,200096,10595,0.18,0.19,5.29,373.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-10,GR,moderna,510,vaccine,200096,11105,0.25,0.19,5.55,373.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-11,GR,moderna,824,vaccine,200096,11929,0.41,0.19,5.96,373.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-12,GR,moderna,503,vaccine,200096,12432,0.25,0.19,6.21,386.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-13,GR,moderna,55,vaccine,200096,12487,0.03,0.2,6.24,398.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
