date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202108,AG,30 - 39,536,altersklasse_covid19,age_group_AKL10,99087,2976,0.54,3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.036,3.5999999999999996
202109,AG,30 - 39,510,altersklasse_covid19,age_group_AKL10,99087,3486,0.51,3.52,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.037,3.6999999999999997
202110,AG,30 - 39,740,altersklasse_covid19,age_group_AKL10,99087,4226,0.75,4.26,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.054,5.4
202111,AG,30 - 39,638,altersklasse_covid19,age_group_AKL10,99087,4864,0.64,4.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.06,6
202112,AG,30 - 39,604,altersklasse_covid19,age_group_AKL10,99087,5468,0.61,5.52,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.037,3.6999999999999997
202113,AG,30 - 39,373,altersklasse_covid19,age_group_AKL10,99087,5841,0.38,5.89,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.024,2.4
202114,AG,30 - 39,618,altersklasse_covid19,age_group_AKL10,99087,6459,0.62,6.52,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.03,3
202115,AG,30 - 39,1420,altersklasse_covid19,age_group_AKL10,99087,7879,1.43,7.95,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.056,5.6000000000000005
202116,AG,30 - 39,1869,altersklasse_covid19,age_group_AKL10,99087,9748,1.89,9.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.062,6.2
202117,AG,30 - 39,2075,altersklasse_covid19,age_group_AKL10,99087,11823,2.09,11.93,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.083,8.3
202118,AG,30 - 39,3248,altersklasse_covid19,age_group_AKL10,99087,15071,3.28,15.21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.093,9.3
202119,AG,30 - 39,3425,altersklasse_covid19,age_group_AKL10,99087,18496,3.46,18.67,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.105,10.5
202120,AG,30 - 39,4088,altersklasse_covid19,age_group_AKL10,99087,22584,4.13,22.79,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.106,10.6
202121,AG,30 - 39,5754,altersklasse_covid19,age_group_AKL10,99087,28338,5.81,28.6,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.141,14.099999999999998
202122,AG,30 - 39,8156,altersklasse_covid19,age_group_AKL10,99087,36494,8.23,36.83,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.159,15.9
202123,AG,30 - 39,8930,altersklasse_covid19,age_group_AKL10,99087,45424,9.01,45.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.179,17.9
202124,AG,30 - 39,8653,altersklasse_covid19,age_group_AKL10,99087,54077,8.73,54.58,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.205,20.5
202125,AG,30 - 39,6813,altersklasse_covid19,age_group_AKL10,99087,60890,6.88,61.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.189,18.9
202126,AG,30 - 39,6172,altersklasse_covid19,age_group_AKL10,99087,67062,6.23,67.68,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.177,17.7
202127,AG,30 - 39,7085,altersklasse_covid19,age_group_AKL10,99087,74147,7.15,74.83,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.198,19.8
202128,AG,30 - 39,6528,altersklasse_covid19,age_group_AKL10,99087,80675,6.59,81.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.222,22.2
202129,AG,30 - 39,4184,altersklasse_covid19,age_group_AKL10,99087,84859,4.22,85.64,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.219,21.9
202130,AG,30 - 39,2701,altersklasse_covid19,age_group_AKL10,99087,87560,2.73,88.37,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.184,18.4
202131,AG,30 - 39,2310,altersklasse_covid19,age_group_AKL10,99087,89870,2.33,90.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.18,18
202132,AG,30 - 39,2218,altersklasse_covid19,age_group_AKL10,99087,92088,2.24,92.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.198,19.8
202133,AG,30 - 39,2347,altersklasse_covid19,age_group_AKL10,99087,94435,2.37,95.31,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.194,19.400000000000002
202134,AG,30 - 39,3022,altersklasse_covid19,age_group_AKL10,99087,97457,3.05,98.35,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.201,20.1
202135,AG,30 - 39,2942,altersklasse_covid19,age_group_AKL10,99087,100399,2.97,101.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.198,19.8
202136,AG,30 - 39,3673,altersklasse_covid19,age_group_AKL10,99087,104072,3.71,105.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.213,21.3
202137,AG,30 - 39,4112,altersklasse_covid19,age_group_AKL10,99087,108184,4.15,109.18,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.212,21.2
202138,AG,30 - 39,3436,altersklasse_covid19,age_group_AKL10,99087,111620,3.47,112.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.211,21.099999999999998
202139,AG,30 - 39,3151,altersklasse_covid19,age_group_AKL10,99087,114771,3.18,115.83,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.215,21.5
202140,AG,30 - 39,3146,altersklasse_covid19,age_group_AKL10,99087,117917,3.17,119,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.232,23.200000000000003
202141,AG,30 - 39,3005,altersklasse_covid19,age_group_AKL10,99087,120922,3.03,122.04,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.218,21.8
202142,AG,30 - 39,2311,altersklasse_covid19,age_group_AKL10,99087,123233,2.33,124.37,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.214,21.4
202143,AG,30 - 39,1698,altersklasse_covid19,age_group_AKL10,99087,124931,1.71,126.08,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.205,20.5
202144,AG,30 - 39,1235,altersklasse_covid19,age_group_AKL10,99087,126166,1.25,127.33,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.208,20.8
202145,AG,30 - 39,1398,altersklasse_covid19,age_group_AKL10,99087,127564,1.41,128.74,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.184,18.4
202146,AG,30 - 39,1457,altersklasse_covid19,age_group_AKL10,99087,129021,1.47,130.21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.06,6
202147,AG,30 - 39,1577,altersklasse_covid19,age_group_AKL10,99087,130598,1.59,131.8,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.057,5.7
202148,AG,30 - 39,2569,altersklasse_covid19,age_group_AKL10,99087,133167,2.59,134.39,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.08,8
202149,AG,30 - 39,3290,altersklasse_covid19,age_group_AKL10,99087,136457,3.32,137.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.1,10
202052,AG,40 - 49,0,altersklasse_covid19,age_group_AKL10,95556,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202053,AG,40 - 49,60,altersklasse_covid19,age_group_AKL10,95556,60,0.06,0.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.243,24.3
202101,AG,40 - 49,112,altersklasse_covid19,age_group_AKL10,95556,172,0.12,0.18,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.044,4.3999999999999995
202102,AG,40 - 49,210,altersklasse_covid19,age_group_AKL10,95556,382,0.22,0.4,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.06,6
202103,AG,40 - 49,322,altersklasse_covid19,age_group_AKL10,95556,704,0.34,0.74,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.052,5.2
202104,AG,40 - 49,442,altersklasse_covid19,age_group_AKL10,95556,1146,0.46,1.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.061,6.1
202105,AG,40 - 49,582,altersklasse_covid19,age_group_AKL10,95556,1728,0.61,1.81,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.067,6.7
202106,AG,40 - 49,663,altersklasse_covid19,age_group_AKL10,95556,2391,0.69,2.5,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.086,8.6
202107,AG,40 - 49,783,altersklasse_covid19,age_group_AKL10,95556,3174,0.82,3.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.07,7.000000000000001
202108,AG,40 - 49,847,altersklasse_covid19,age_group_AKL10,95556,4021,0.89,4.21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.057,5.7
202109,AG,40 - 49,804,altersklasse_covid19,age_group_AKL10,95556,4825,0.84,5.05,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.058,5.800000000000001
202110,AG,40 - 49,940,altersklasse_covid19,age_group_AKL10,95556,5765,0.98,6.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.069,6.9
202111,AG,40 - 49,813,altersklasse_covid19,age_group_AKL10,95556,6578,0.85,6.88,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.077,7.7
202112,AG,40 - 49,836,altersklasse_covid19,age_group_AKL10,95556,7414,0.87,7.76,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.051,5.1
202113,AG,40 - 49,577,altersklasse_covid19,age_group_AKL10,95556,7991,0.6,8.36,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.037,3.6999999999999997
202114,AG,40 - 49,952,altersklasse_covid19,age_group_AKL10,95556,8943,1,9.36,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.046,4.6
202115,AG,40 - 49,1936,altersklasse_covid19,age_group_AKL10,95556,10879,2.03,11.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.077,7.7
202116,AG,40 - 49,2704,altersklasse_covid19,age_group_AKL10,95556,13583,2.83,14.21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.09,9
202117,AG,40 - 49,2776,altersklasse_covid19,age_group_AKL10,95556,16359,2.91,17.12,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.111,11.1
202118,AG,40 - 49,4176,altersklasse_covid19,age_group_AKL10,95556,20535,4.37,21.49,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.12,12
202119,AG,40 - 49,4461,altersklasse_covid19,age_group_AKL10,95556,24996,4.67,26.16,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.136,13.600000000000001
202120,AG,40 - 49,5497,altersklasse_covid19,age_group_AKL10,95556,30493,5.75,31.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.143,14.299999999999999
202121,AG,40 - 49,8163,altersklasse_covid19,age_group_AKL10,95556,38656,8.54,40.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.199,19.900000000000002
202122,AG,40 - 49,10397,altersklasse_covid19,age_group_AKL10,95556,49053,10.88,51.33,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.203,20.3
202123,AG,40 - 49,10564,altersklasse_covid19,age_group_AKL10,95556,59617,11.06,62.39,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.212,21.2
202124,AG,40 - 49,9142,altersklasse_covid19,age_group_AKL10,95556,68759,9.57,71.96,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.216,21.6
202125,AG,40 - 49,8066,altersklasse_covid19,age_group_AKL10,95556,76825,8.44,80.4,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.224,22.400000000000002
202126,AG,40 - 49,7447,altersklasse_covid19,age_group_AKL10,95556,84272,7.79,88.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.213,21.3
202127,AG,40 - 49,7743,altersklasse_covid19,age_group_AKL10,95556,92015,8.1,96.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.217,21.7
202128,AG,40 - 49,6106,altersklasse_covid19,age_group_AKL10,95556,98121,6.39,102.68,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.207,20.7
202129,AG,40 - 49,3828,altersklasse_covid19,age_group_AKL10,95556,101949,4.01,106.69,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.2,20
202130,AG,40 - 49,2512,altersklasse_covid19,age_group_AKL10,95556,104461,2.63,109.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.171,17.1
202131,AG,40 - 49,2167,altersklasse_covid19,age_group_AKL10,95556,106628,2.27,111.59,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.169,16.900000000000002
202132,AG,40 - 49,2052,altersklasse_covid19,age_group_AKL10,95556,108680,2.15,113.73,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.183,18.3
202133,AG,40 - 49,2160,altersklasse_covid19,age_group_AKL10,95556,110840,2.26,115.99,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.179,17.9
202134,AG,40 - 49,2726,altersklasse_covid19,age_group_AKL10,95556,113566,2.85,118.85,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.181,18.099999999999998
202135,AG,40 - 49,2619,altersklasse_covid19,age_group_AKL10,95556,116185,2.74,121.59,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.177,17.7
202136,AG,40 - 49,3037,altersklasse_covid19,age_group_AKL10,95556,119222,3.18,124.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.176,17.599999999999998
202137,AG,40 - 49,3241,altersklasse_covid19,age_group_AKL10,95556,122463,3.39,128.16,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.167,16.7
202138,AG,40 - 49,2824,altersklasse_covid19,age_group_AKL10,95556,125287,2.96,131.11,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.173,17.299999999999997
202139,AG,40 - 49,2595,altersklasse_covid19,age_group_AKL10,95556,127882,2.72,133.83,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.177,17.7
202140,AG,40 - 49,2213,altersklasse_covid19,age_group_AKL10,95556,130095,2.32,136.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.163,16.3
202141,AG,40 - 49,2190,altersklasse_covid19,age_group_AKL10,95556,132285,2.29,138.44,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.159,15.9
202142,AG,40 - 49,1687,altersklasse_covid19,age_group_AKL10,95556,133972,1.77,140.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.156,15.6
202143,AG,40 - 49,1177,altersklasse_covid19,age_group_AKL10,95556,135149,1.23,141.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.142,14.2
202144,AG,40 - 49,803,altersklasse_covid19,age_group_AKL10,95556,135952,0.84,142.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.135,13.5
202145,AG,40 - 49,1021,altersklasse_covid19,age_group_AKL10,95556,136973,1.07,143.34,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.134,13.4
202146,AG,40 - 49,1241,altersklasse_covid19,age_group_AKL10,95556,138214,1.3,144.64,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.051,5.1
202147,AG,40 - 49,1662,altersklasse_covid19,age_group_AKL10,95556,139876,1.74,146.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.06,6
202148,AG,40 - 49,3057,altersklasse_covid19,age_group_AKL10,95556,142933,3.2,149.58,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.095,9.5
202149,AG,40 - 49,3854,altersklasse_covid19,age_group_AKL10,95556,146787,4.03,153.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.117,11.700000000000001
202052,AG,50 - 59,0,altersklasse_covid19,age_group_AKL10,107486,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202053,AG,50 - 59,66,altersklasse_covid19,age_group_AKL10,107486,66,0.06,0.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.267,26.700000000000003
202101,AG,50 - 59,157,altersklasse_covid19,age_group_AKL10,107486,223,0.15,0.21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.062,6.2
202102,AG,50 - 59,294,altersklasse_covid19,age_group_AKL10,107486,517,0.27,0.48,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.084,8.4
202103,AG,50 - 59,523,altersklasse_covid19,age_group_AKL10,107486,1040,0.49,0.97,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.085,8.5
202104,AG,50 - 59,715,altersklasse_covid19,age_group_AKL10,107486,1755,0.67,1.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.099,9.9
202105,AG,50 - 59,969,altersklasse_covid19,age_group_AKL10,107486,2724,0.9,2.53,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.112,11.200000000000001
202106,AG,50 - 59,1001,altersklasse_covid19,age_group_AKL10,107486,3725,0.93,3.47,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.13,13
202107,AG,50 - 59,1225,altersklasse_covid19,age_group_AKL10,107486,4950,1.14,4.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.11,11
202108,AG,50 - 59,1421,altersklasse_covid19,age_group_AKL10,107486,6371,1.32,5.93,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.095,9.5
202109,AG,50 - 59,1446,altersklasse_covid19,age_group_AKL10,107486,7817,1.35,7.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.105,10.5
202110,AG,50 - 59,1690,altersklasse_covid19,age_group_AKL10,107486,9507,1.57,8.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.124,12.4
202111,AG,50 - 59,1178,altersklasse_covid19,age_group_AKL10,107486,10685,1.1,9.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.111,11.1
202112,AG,50 - 59,1476,altersklasse_covid19,age_group_AKL10,107486,12161,1.37,11.31,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.09,9
202113,AG,50 - 59,1074,altersklasse_covid19,age_group_AKL10,107486,13235,1,12.31,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.068,6.800000000000001
202114,AG,50 - 59,1820,altersklasse_covid19,age_group_AKL10,107486,15055,1.69,14.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.087,8.7
202115,AG,50 - 59,3032,altersklasse_covid19,age_group_AKL10,107486,18087,2.82,16.83,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.12,12
202116,AG,50 - 59,5056,altersklasse_covid19,age_group_AKL10,107486,23143,4.7,21.53,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.169,16.900000000000002
202117,AG,50 - 59,4662,altersklasse_covid19,age_group_AKL10,107486,27805,4.34,25.87,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.187,18.7
202118,AG,50 - 59,6838,altersklasse_covid19,age_group_AKL10,107486,34643,6.36,32.23,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.197,19.7
202119,AG,50 - 59,6942,altersklasse_covid19,age_group_AKL10,107486,41585,6.46,38.69,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.212,21.2
202120,AG,50 - 59,8016,altersklasse_covid19,age_group_AKL10,107486,49601,7.46,46.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.208,20.8
202121,AG,50 - 59,10937,altersklasse_covid19,age_group_AKL10,107486,60538,10.18,56.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.267,26.700000000000003
202122,AG,50 - 59,13434,altersklasse_covid19,age_group_AKL10,107486,73972,12.5,68.82,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.262,26.200000000000003
202123,AG,50 - 59,13159,altersklasse_covid19,age_group_AKL10,107486,87131,12.24,81.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.264,26.400000000000002
202124,AG,50 - 59,10151,altersklasse_covid19,age_group_AKL10,107486,97282,9.44,90.51,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.24,24
202125,AG,50 - 59,8702,altersklasse_covid19,age_group_AKL10,107486,105984,8.1,98.6,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.242,24.2
202126,AG,50 - 59,8105,altersklasse_covid19,age_group_AKL10,107486,114089,7.54,106.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.232,23.200000000000003
202127,AG,50 - 59,8931,altersklasse_covid19,age_group_AKL10,107486,123020,8.31,114.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.25,25
202128,AG,50 - 59,6562,altersklasse_covid19,age_group_AKL10,107486,129582,6.1,120.56,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.223,22.3
202129,AG,50 - 59,3934,altersklasse_covid19,age_group_AKL10,107486,133516,3.66,124.22,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.206,20.599999999999998
202130,AG,50 - 59,2395,altersklasse_covid19,age_group_AKL10,107486,135911,2.23,126.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.163,16.3
202131,AG,50 - 59,2041,altersklasse_covid19,age_group_AKL10,107486,137952,1.9,128.34,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.159,15.9
202132,AG,50 - 59,1900,altersklasse_covid19,age_group_AKL10,107486,139852,1.77,130.11,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.17,17
202133,AG,50 - 59,2096,altersklasse_covid19,age_group_AKL10,107486,141948,1.95,132.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.173,17.299999999999997
202134,AG,50 - 59,2427,altersklasse_covid19,age_group_AKL10,107486,144375,2.26,134.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.161,16.1
202135,AG,50 - 59,2246,altersklasse_covid19,age_group_AKL10,107486,146621,2.09,136.41,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.151,15.1
202136,AG,50 - 59,2413,altersklasse_covid19,age_group_AKL10,107486,149034,2.24,138.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.14,14.000000000000002
202137,AG,50 - 59,2722,altersklasse_covid19,age_group_AKL10,107486,151756,2.53,141.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.14,14.000000000000002
202138,AG,50 - 59,2260,altersklasse_covid19,age_group_AKL10,107486,154016,2.1,143.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.139,13.900000000000002
202139,AG,50 - 59,2094,altersklasse_covid19,age_group_AKL10,107486,156110,1.95,145.24,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.143,14.299999999999999
202140,AG,50 - 59,1960,altersklasse_covid19,age_group_AKL10,107486,158070,1.82,147.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.144,14.399999999999999
202141,AG,50 - 59,1952,altersklasse_covid19,age_group_AKL10,107486,160022,1.82,148.88,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.141,14.099999999999998
202142,AG,50 - 59,1425,altersklasse_covid19,age_group_AKL10,107486,161447,1.33,150.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.132,13.200000000000001
