date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202136,FR,contact_vuln,169,indication,325496,19952,6.1,0.051,5.1,11.1,0.05,6.13,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202137,FR,contact_vuln,236,indication,325496,20188,6.2,0.059,5.8999999999999995,10.9,0.07,6.2,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202138,FR,contact_vuln,212,indication,325496,20400,6.3,0.047,4.7,10.8,0.07,6.27,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202139,FR,contact_vuln,258,indication,325496,20658,6.3,0.051,5.1,10.7,0.08,6.35,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202140,FR,contact_vuln,330,indication,325496,20988,6.4,0.061,6.1,10.5,0.1,6.45,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202141,FR,contact_vuln,298,indication,325496,21286,6.5,0.051,5.1,10.4,0.09,6.54,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202142,FR,contact_vuln,176,indication,325496,21462,6.6,0.049,4.9,10.299999999999999,0.05,6.59,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202143,FR,contact_vuln,100,indication,325496,21562,6.6,0.042,4.2,10.2,0.03,6.62,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202144,FR,contact_vuln,78,indication,325496,21640,6.6,0.043,4.3,10.2,0.02,6.65,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202145,FR,contact_vuln,73,indication,325496,21713,6.7,0.042,4.2,10.100000000000001,0.02,6.67,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202146,FR,contact_vuln,39,indication,325496,21752,6.7,0.034,3.4000000000000004,10.100000000000001,0.01,6.68,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202147,FR,contact_vuln,33,indication,325496,21785,6.7,0.03,3,10,0.01,6.69,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202148,FR,contact_vuln,38,indication,325496,21823,6.7,0.034,3.4000000000000004,10,0.01,6.7,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202149,FR,contact_vuln,48,indication,325496,21871,6.7,0.049,4.9,10,0.01,6.72,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202052,FR,contact_comm,0,indication,325496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202053,FR,contact_comm,0,indication,325496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202101,FR,contact_comm,0,indication,325496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202102,FR,contact_comm,0,indication,325496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202103,FR,contact_comm,0,indication,325496,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202104,FR,contact_comm,0,indication,325496,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202105,FR,contact_comm,1,indication,325496,1,0,0.001,0.1,0.1,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202106,FR,contact_comm,0,indication,325496,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202107,FR,contact_comm,0,indication,325496,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202108,FR,contact_comm,1,indication,325496,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202109,FR,contact_comm,0,indication,325496,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202110,FR,contact_comm,0,indication,325496,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202111,FR,contact_comm,0,indication,325496,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202112,FR,contact_comm,0,indication,325496,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202113,FR,contact_comm,0,indication,325496,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202114,FR,contact_comm,0,indication,325496,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202115,FR,contact_comm,0,indication,325496,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202116,FR,contact_comm,0,indication,325496,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,FR,contact_comm,0,indication,325496,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,FR,contact_comm,0,indication,325496,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,FR,contact_comm,1,indication,325496,3,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,FR,contact_comm,1,indication,325496,4,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,FR,contact_comm,1,indication,325496,5,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,FR,contact_comm,7,indication,325496,12,0,0.001,0.1,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202123,FR,contact_comm,4,indication,325496,16,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202124,FR,contact_comm,8,indication,325496,24,0,0.001,0.1,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202125,FR,contact_comm,4,indication,325496,28,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202126,FR,contact_comm,0,indication,325496,28,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202127,FR,contact_comm,2,indication,325496,30,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202128,FR,contact_comm,3,indication,325496,33,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202129,FR,contact_comm,3,indication,325496,36,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202130,FR,contact_comm,4,indication,325496,40,0,0.001,0.1,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202131,FR,contact_comm,2,indication,325496,42,0,0.001,0.1,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202132,FR,contact_comm,2,indication,325496,44,0,0.001,0.1,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202133,FR,contact_comm,1,indication,325496,45,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202134,FR,contact_comm,0,indication,325496,45,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202135,FR,contact_comm,2,indication,325496,47,0,0.001,0.1,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202136,FR,contact_comm,1,indication,325496,48,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202137,FR,contact_comm,1,indication,325496,49,0,0,0,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202138,FR,contact_comm,3,indication,325496,52,0,0.001,0.1,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202139,FR,contact_comm,2,indication,325496,54,0,0,0,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202140,FR,contact_comm,3,indication,325496,57,0,0.001,0.1,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202141,FR,contact_comm,0,indication,325496,57,0,0,0,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202142,FR,contact_comm,1,indication,325496,58,0,0,0,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202143,FR,contact_comm,1,indication,325496,59,0,0,0,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202144,FR,contact_comm,1,indication,325496,60,0,0.001,0.1,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202145,FR,contact_comm,4,indication,325496,64,0,0.002,0.2,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202146,FR,contact_comm,0,indication,325496,64,0,0,0,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202147,FR,contact_comm,2,indication,325496,66,0,0.002,0.2,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202148,FR,contact_comm,1,indication,325496,67,0,0.001,0.1,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202149,FR,contact_comm,1,indication,325496,68,0,0.001,0.1,0,0,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202052,FR,other,0,indication,325496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202053,FR,other,0,indication,325496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202101,FR,other,0,indication,325496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202102,FR,other,0,indication,325496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202103,FR,other,0,indication,325496,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202104,FR,other,21,indication,325496,21,0,0.061,6.1,6,0.01,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202105,FR,other,80,indication,325496,101,0,0.063,6.3,6.2,0.02,0.03,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202106,FR,other,136,indication,325496,237,0.1,0.091,9.1,7.6,0.04,0.07,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202107,FR,other,175,indication,325496,412,0.1,0.064,6.4,7.000000000000001,0.05,0.13,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202108,FR,other,299,indication,325496,711,0.2,0.096,9.6,7.9,0.09,0.22,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202109,FR,other,200,indication,325496,911,0.3,0.062,6.2,7.3999999999999995,0.06,0.28,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202110,FR,other,101,indication,325496,1012,0.3,0.086,8.6,7.5,0.03,0.31,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202111,FR,other,158,indication,325496,1170,0.4,0.078,7.8,7.6,0.05,0.36,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202112,FR,other,458,indication,325496,1628,0.5,0.082,8.200000000000001,7.7,0.14,0.5,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202113,FR,other,231,indication,325496,1859,0.6,0.059,5.8999999999999995,7.3999999999999995,0.07,0.57,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202114,FR,other,364,indication,325496,2223,0.7,0.084,8.4,7.6,0.11,0.68,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202115,FR,other,359,indication,325496,2582,0.8,0.139,13.900000000000002,8.1,0.11,0.79,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202116,FR,other,178,indication,325496,2760,0.8,0.129,12.9,8.3,0.05,0.85,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,FR,other,222,indication,325496,2982,0.9,0.104,10.4,8.4,0.07,0.92,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,FR,other,968,indication,325496,3950,1.2,0.169,16.900000000000002,9.6,0.3,1.21,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,FR,other,1956,indication,325496,5906,1.8,0.298,29.799999999999997,12.4,0.6,1.81,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,FR,other,2230,indication,325496,8136,2.5,0.33,33,15,0.69,2.5,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,FR,other,2342,indication,325496,10478,3.2,0.292,29.2,16.8,0.72,3.22,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,FR,other,1802,indication,325496,12280,3.8,0.269,26.900000000000002,17.8,0.55,3.77,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202123,FR,other,5508,indication,325496,17788,5.5,0.505,50.5,22.2,1.69,5.46,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202124,FR,other,7130,indication,325496,24918,7.7,0.556,55.60000000000001,26.8,2.19,7.66,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202125,FR,other,7646,indication,325496,32564,10,0.617,61.7,30.9,2.35,10,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202126,FR,other,6819,indication,325496,39383,12.1,0.72,72,34.300000000000004,2.09,12.1,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202127,FR,other,9730,indication,325496,49113,15.1,0.737,73.7,38.4,2.99,15.09,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202128,FR,other,10253,indication,325496,59366,18.2,0.7,70,41.6,3.15,18.24,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202129,FR,other,8531,indication,325496,67897,20.9,0.677,67.7,43.8,2.62,20.86,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202130,FR,other,3628,indication,325496,71525,22,0.663,66.3,44.5,1.11,21.97,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202131,FR,other,2311,indication,325496,73836,22.7,0.729,72.89999999999999,45.1,0.71,22.68,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202132,FR,other,2331,indication,325496,76167,23.4,0.761,76.1,45.6,0.72,23.4,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202133,FR,other,2798,indication,325496,78965,24.3,0.76,76,46.300000000000004,0.86,24.26,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202134,FR,other,2810,indication,325496,81775,25.1,0.749,74.9,46.9,0.86,25.12,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202135,FR,other,2118,indication,325496,83893,25.8,0.76,76,47.4,0.65,25.77,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202136,FR,other,2602,indication,325496,86495,26.6,0.792,79.2,47.9,0.8,26.57,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202137,FR,other,3165,indication,325496,89660,27.5,0.787,78.7,48.6,0.97,27.55,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202138,FR,other,3599,indication,325496,93259,28.7,0.802,80.2,49.4,1.11,28.65,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202139,FR,other,4027,indication,325496,97286,29.9,0.796,79.60000000000001,50.2,1.24,29.89,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202140,FR,other,4289,indication,325496,101575,31.2,0.795,79.5,51,1.32,31.21,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202141,FR,other,4681,indication,325496,106256,32.6,0.803,80.30000000000001,51.800000000000004,1.44,32.64,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202142,FR,other,2881,indication,325496,109137,33.5,0.799,79.9,52.300000000000004,0.89,33.53,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202143,FR,other,1856,indication,325496,110993,34.1,0.788,78.8,52.6,0.57,34.1,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202144,FR,other,1436,indication,325496,112429,34.5,0.8,80,52.800000000000004,0.44,34.54,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202145,FR,other,1387,indication,325496,113816,35,0.805,80.5,53,0.43,34.97,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202146,FR,other,926,indication,325496,114742,35.3,0.812,81.2,53.2,0.28,35.25,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202147,FR,other,915,indication,325496,115657,35.5,0.821,82.1,53.300000000000004,0.28,35.53,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202148,FR,other,918,indication,325496,116575,35.8,0.814,81.39999999999999,53.5,0.28,35.81,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202149,FR,other,760,indication,325496,117335,36,0.776,77.60000000000001,53.6,0.23,36.05,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202052,GE,age,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202053,GE,age,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202101,GE,age,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202102,GE,age,2,indication,506343,2,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202103,GE,age,10,indication,506343,12,0,0.909,90.9,92.30000000000001,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202104,GE,age,35,indication,506343,47,0,0.729,72.89999999999999,77,0.01,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202105,GE,age,2433,indication,506343,2480,0.5,0.962,96.2,95.8,0.48,0.49,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202106,GE,age,4092,indication,506343,6572,1.3,0.954,95.39999999999999,95.6,0.81,1.3,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202107,GE,age,4270,indication,506343,10842,2.1,0.912,91.2,93.8,0.84,2.14,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202108,GE,age,3904,indication,506343,14746,2.9,0.719,71.89999999999999,86.8,0.77,2.91,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202109,GE,age,1466,indication,506343,16212,3.2,0.533,53.300000000000004,82.1,0.29,3.2,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202110,GE,age,3381,indication,506343,19593,3.9,0.866,86.6,82.89999999999999,0.67,3.87,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202111,GE,age,2906,indication,506343,22499,4.4,0.744,74.4,81.69999999999999,0.57,4.44,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202112,GE,age,2642,indication,506343,25141,5,0.651,65.10000000000001,79.60000000000001,0.52,4.97,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202113,GE,age,1784,indication,506343,26925,5.3,0.322,32.2,72.5,0.35,5.32,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202114,GE,age,1064,indication,506343,27989,5.5,0.208,20.8,66.2,0.21,5.53,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202115,GE,age,959,indication,506343,28948,5.7,0.153,15.299999999999999,59.699999999999996,0.19,5.72,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202116,GE,age,963,indication,506343,29911,5.9,0.122,12.2,53,0.19,5.91,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,GE,age,510,indication,506343,30421,6,0.077,7.7,48.199999999999996,0.1,6.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,GE,age,613,indication,506343,31034,6.1,0.088,8.799999999999999,44.3,0.12,6.13,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,GE,age,520,indication,506343,31554,6.2,0.06,6,40,0.1,6.23,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,GE,age,564,indication,506343,32118,6.3,0.034,3.4000000000000004,33.6,0.11,6.34,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,GE,age,638,indication,506343,32756,6.5,0.04,4,29.4,0.13,6.47,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,GE,age,493,indication,506343,33249,6.6,0.03,3,26,0.1,6.57,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202123,GE,age,363,indication,506343,33612,6.6,0.019,1.9,22.8,0.07,6.64,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202124,GE,age,244,indication,506343,33856,6.7,0.014,1.4000000000000001,20.599999999999998,0.05,6.69,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202125,GE,age,181,indication,506343,34037,6.7,0.009,0.8999999999999999,18.5,0.04,6.72,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202126,GE,age,217,indication,506343,34254,6.8,0.011,1.0999999999999999,16.8,0.04,6.76,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202127,GE,age,176,indication,506343,34430,6.8,0.011,1.0999999999999999,15.7,0.03,6.8,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202128,GE,age,129,indication,506343,34559,6.8,0.007,0.7000000000000001,14.6,0.03,6.83,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202129,GE,age,127,indication,506343,34686,6.9,0.012,1.2,14.000000000000002,0.03,6.85,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202130,GE,age,120,indication,506343,34806,6.9,0.02,2,13.700000000000001,0.02,6.87,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202131,GE,age,92,indication,506343,34898,6.9,0.023,2.3,13.600000000000001,0.02,6.89,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202132,GE,age,126,indication,506343,35024,6.9,0.03,3,13.4,0.02,6.92,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202133,GE,age,157,indication,506343,35181,6.9,0.031,3.1,13.200000000000001,0.03,6.95,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202134,GE,age,176,indication,506343,35357,7,0.033,3.3000000000000003,13,0.03,6.98,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202135,GE,age,129,indication,506343,35486,7,0.027,2.7,12.8,0.03,7.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202136,GE,age,121,indication,506343,35607,7,0.023,2.3,12.6,0.02,7.03,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202137,GE,age,97,indication,506343,35704,7.1,0.018,1.7999999999999998,12.4,0.02,7.05,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202138,GE,age,114,indication,506343,35818,7.1,0.025,2.5,12.3,0.02,7.07,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202139,GE,age,171,indication,506343,35989,7.1,0.03,3,12.1,0.03,7.11,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202140,GE,age,178,indication,506343,36167,7.1,0.026,2.6,11.899999999999999,0.04,7.14,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202141,GE,age,179,indication,506343,36346,7.2,0.021,2.1,11.600000000000001,0.04,7.18,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202142,GE,age,197,indication,506343,36543,7.2,0.026,2.6,11.4,0.04,7.22,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202143,GE,age,176,indication,506343,36719,7.3,0.038,3.8,11.3,0.03,7.25,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202144,GE,age,124,indication,506343,36843,7.3,0.032,3.2,11.200000000000001,0.02,7.28,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202145,GE,age,85,indication,506343,36928,7.3,0.03,3,11.1,0.02,7.29,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202146,GE,age,69,indication,506343,36997,7.3,0.031,3.1,11.1,0.01,7.31,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202147,GE,age,63,indication,506343,37060,7.3,0.034,3.4000000000000004,11,0.01,7.32,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202148,GE,age,53,indication,506343,37113,7.3,0.028,2.8000000000000003,11,0.01,7.33,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202149,GE,age,64,indication,506343,37177,7.3,0.031,3.1,10.9,0.01,7.34,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202052,GE,chronic_disease,0,indication,506343,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
